loan_id_raw,reporting_date,dpd,dpd_date,is_writeoff,writeoff_type,loan_ccy,outstanding_balance,writeoff_outstanding_balance,xchg_rate_to_usd,outstanding_balance_usd,writeoff_outstanding_balance_usd,PAR_7_balance_usd,PAR_30_balance_usd,PAR_60_balance_usd,PAR_90_balance_usd
ABT - DSB0360-001,2024-01-31,0,,false,,USD,4059.04,0.0,1,4059.04,0.0,0.0,0.0,0.0,0.0
ABT - DSB0363-001,2024-01-31,27,2024-01-04,false,,USD,20815.3,0.0,1,20815.3,0.0,20815.3,0.0,0.0,0.0
ABT - DSB0363-002,2024-01-31,0,,false,,USD,14527.99,0.0,1,14527.99,0.0,0.0,0.0,0.0,0.0
ABT - DSB0367-001,2024-01-31,0,,false,,USD,2203.29,0.0,1,2203.29,0.0,0.0,0.0,0.0,0.0
ABT - DSB0368-001,2024-01-31,0,,false,,USD,6911.53,0.0,1,6911.53,0.0,0.0,0.0,0.0,0.0
ABT - DSB0370-001,2024-01-31,0,,false,,USD,23827.61,0.0,1,23827.61,0.0,0.0,0.0,0.0,0.0
ABT - DSB0373-001,2024-01-31,0,,false,,USD,6782.04,0.0,1,6782.04,0.0,0.0,0.0,0.0,0.0
ABT - DSB0377-001,2024-01-31,0,,false,,USD,11505.13,0.0,1,11505.13,0.0,0.0,0.0,0.0,0.0
ABT - DSB0378-001,2024-01-31,0,,false,,USD,3195.74,0.0,1,3195.74,0.0,0.0,0.0,0.0,0.0
ABT - DSB0378-002,2024-01-31,0,,false,,USD,1105.56,0.0,1,1105.56,0.0,0.0,0.0,0.0,0.0
ABT - DSB0379-001,2024-01-31,0,,false,,USD,821.57,0.0,1,821.57,0.0,0.0,0.0,0.0,0.0
ABT - DSB0380-001,2024-01-31,0,,false,,USD,5451.11,0.0,1,5451.11,0.0,0.0,0.0,0.0,0.0
ABT - DSB0380-002,2024-01-31,0,,false,,USD,2535.83,0.0,1,2535.83,0.0,0.0,0.0,0.0,0.0
ABT - DSB0381-001,2024-01-31,0,,false,,USD,6144.29,0.0,1,6144.29,0.0,0.0,0.0,0.0,0.0
ABT - DSB0382-001,2024-01-31,0,,false,,USD,31913.01,0.0,1,31913.01,0.0,0.0,0.0,0.0,0.0
ABT - DSB0383-001,2024-01-31,0,,false,,USD,13201.89,0.0,1,13201.89,0.0,0.0,0.0,0.0,0.0
ABT - DSB0385-001,2024-01-31,0,,false,,USD,9495.84,0.0,1,9495.84,0.0,0.0,0.0,0.0,0.0
ABT - DSB0387-001,2024-01-31,0,,false,,USD,3063.9,0.0,1,3063.9,0.0,0.0,0.0,0.0,0.0
ABT - DSB0388-001,2024-01-31,0,,false,,USD,23140.37,0.0,1,23140.37,0.0,0.0,0.0,0.0,0.0
ABT - DSB0390-001,2024-01-31,0,,false,,USD,8773.14,0.0,1,8773.14,0.0,0.0,0.0,0.0,0.0
ABT - DSB0392-001,2024-01-31,0,,false,,USD,4028.48,0.0,1,4028.48,0.0,0.0,0.0,0.0,0.0
ABT - DSB0392-002,2024-01-31,0,,false,,USD,2448.9,0.0,1,2448.9,0.0,0.0,0.0,0.0,0.0
ABT - DSB0392-003,2024-01-31,0,,false,,USD,4972.74,0.0,1,4972.74,0.0,0.0,0.0,0.0,0.0
ABT - DSB0398-001,2024-01-31,0,,false,,USD,5689.43,0.0,1,5689.43,0.0,0.0,0.0,0.0,0.0
ABT - DSB0402-001,2024-01-31,33,2023-12-29,false,,USD,5348.29,0.0,1,5348.29,0.0,5348.29,5348.29,0.0,0.0
ABT - DSB0403-001,2024-01-31,33,2023-12-29,false,,USD,10517.87,0.0,1,10517.87,0.0,10517.87,10517.87,0.0,0.0
ABT - DSB0405-001,2024-01-31,33,2023-12-29,false,,USD,9581.81,0.0,1,9581.81,0.0,9581.81,9581.81,0.0,0.0
ABT - DSB0405-002,2024-01-31,33,2023-12-29,false,,USD,5863.48,0.0,1,5863.48,0.0,5863.48,5863.48,0.0,0.0
ABT - DSB0406-001,2024-01-31,40,2023-12-22,false,,USD,6663.92,0.0,1,6663.92,0.0,6663.92,6663.92,0.0,0.0
ABT - DSB0406-002,2024-01-31,40,2023-12-22,false,,USD,5264.78,0.0,1,5264.78,0.0,5264.78,5264.78,0.0,0.0
ABT - DSB0407-001,2024-01-31,41,2023-12-21,false,,USD,7008.72,0.0,1,7008.72,0.0,7008.72,7008.72,0.0,0.0
ABT - DSB0408-001,2024-01-31,0,,false,,USD,5520.05,0.0,1,5520.05,0.0,0.0,0.0,0.0,0.0
ABT - DSB0409-001,2024-01-31,54,2023-12-08,false,,USD,14799.07,0.0,1,14799.07,0.0,14799.07,14799.07,0.0,0.0
ABT - DSB0410-001,2024-01-31,54,2023-12-08,false,,USD,2342.49,0.0,1,2342.49,0.0,2342.49,2342.49,0.0,0.0
ABT - DSB0412-001,2024-01-31,25,2024-01-06,false,,USD,5798.47,0.0,1,5798.47,0.0,5798.47,0.0,0.0,0.0
ABT - DSB0422-001,2024-01-31,26,2024-01-05,false,,USD,3522.89,0.0,1,3522.89,0.0,3522.89,0.0,0.0,0.0
ABT - DSB0422-002,2024-01-31,26,2024-01-05,false,,USD,4362.44,0.0,1,4362.44,0.0,4362.44,0.0,0.0,0.0
ABT - DSB0423-001,2024-01-31,0,,false,,USD,14832.12,0.0,1,14832.12,0.0,0.0,0.0,0.0,0.0
ABT - DSB0423-002,2024-01-31,26,2024-01-05,false,,USD,15604.51,0.0,1,15604.51,0.0,15604.51,0.0,0.0,0.0
ABT - DSB0424-001,2024-01-31,33,2023-12-29,false,,USD,4295.94,0.0,1,4295.94,0.0,4295.94,4295.94,0.0,0.0
ABT - DSB0442-001,2024-01-31,0,,false,,USD,6922.6,0.0,1,6922.6,0.0,0.0,0.0,0.0,0.0
ABT - DSB0449-001,2024-01-31,0,,false,,USD,54962.72,0.0,1,54962.72,0.0,0.0,0.0,0.0,0.0
ABF - DSB0165-001,2024-02-29,0,,false,,USD,294.76,0.0,1,294.76,0.0,0.0,0.0,0.0,0.0
ABF - DSB0175-001,2024-02-29,0,,false,,USD,481.89,0.0,1,481.89,0.0,0.0,0.0,0.0,0.0
ABF - DSB0238-001,2024-02-29,0,,false,,USD,3620.5,0.0,1,3620.5,0.0,0.0,0.0,0.0,0.0
ABF - DSB0301-001,2024-02-29,0,,false,,USD,4493.95,0.0,1,4493.95,0.0,0.0,0.0,0.0,0.0
ABF - DSB0774-001,2024-02-29,0,,false,,USD,161.95,0.0,1,161.95,0.0,0.0,0.0,0.0,0.0
ABF - DSB0774-002,2024-02-29,0,,false,,USD,127.86,0.0,1,127.86,0.0,0.0,0.0,0.0,0.0
ABF - DSB0868-001,2024-02-29,0,,false,,USD,9178.78,0.0,1,9178.78,0.0,0.0,0.0,0.0,0.0
ABF - DSB0871-004,2024-02-29,0,,false,,USD,216.38,0.0,1,216.38,0.0,0.0,0.0,0.0,0.0
ABF - DSB0896-001,2024-02-29,0,,false,,USD,627.17,0.0,1,627.17,0.0,0.0,0.0,0.0,0.0
ABF - DSB0896-002,2024-02-29,0,,false,,USD,217.42,0.0,1,217.42,0.0,0.0,0.0,0.0,0.0
ABF - DSB0927-001,2024-02-29,0,,false,,USD,1939.39,0.0,1,1939.39,0.0,0.0,0.0,0.0,0.0
ABF - DSB0944-004,2024-02-29,0,,false,,USD,126.14,0.0,1,126.14,0.0,0.0,0.0,0.0,0.0
ABF - DSB0962-005,2024-02-29,0,,false,,USD,1371.39,0.0,1,1371.39,0.0,0.0,0.0,0.0,0.0
ABF - DSB0996-001,2024-02-29,0,,false,,USD,821.87,0.0,1,821.87,0.0,0.0,0.0,0.0,0.0
ABF - DSB1011-002,2024-02-29,0,,false,,USD,1399.73,0.0,1,1399.73,0.0,0.0,0.0,0.0,0.0
ABF - DSB1012-001,2024-02-29,0,,false,,USD,781.1,0.0,1,781.1,0.0,0.0,0.0,0.0,0.0
ABF - DSB1024-001,2024-02-29,0,,false,,USD,491.6,0.0,1,491.6,0.0,0.0,0.0,0.0,0.0
ABF - DSB1024-002,2024-02-29,0,,false,,USD,1218.93,0.0,1,1218.93,0.0,0.0,0.0,0.0,0.0
ABF - DSB1024-003,2024-02-29,101,2023-11-20,false,,USD,1919.82,0.0,1,1919.82,0.0,1919.82,1919.82,1919.82,1919.82
ABF - DSB1024-010,2024-02-29,0,,false,,USD,1074.25,0.0,1,1074.25,0.0,0.0,0.0,0.0,0.0
ABF - DSB1041-001,2024-02-29,101,2023-11-20,false,,USD,3281.94,0.0,1,3281.94,0.0,3281.94,3281.94,3281.94,3281.94
ABF - DSB1042-002,2024-02-29,0,,false,,USD,1800.31,0.0,1,1800.31,0.0,0.0,0.0,0.0,0.0
ABF - DSB1087-001,2024-02-29,0,,false,,USD,9182.18,0.0,1,9182.18,0.0,0.0,0.0,0.0,0.0
ABF - DSB1111-002,2024-02-29,90,2023-12-01,false,,USD,2014.73,0.0,1,2014.73,0.0,2014.73,2014.73,2014.73,2014.73
ABF - DSB1111-003,2024-02-29,90,2023-12-01,false,,USD,2069.63,0.0,1,2069.63,0.0,2069.63,2069.63,2069.63,2069.63
ABF - DSB1111-005,2024-02-29,0,,false,,USD,267.62,0.0,1,267.62,0.0,0.0,0.0,0.0,0.0
ABF - DSB1119-001,2024-02-29,0,,false,,USD,2331.97,0.0,1,2331.97,0.0,0.0,0.0,0.0,0.0
ABF - DSB1119-002,2024-02-29,0,,false,,USD,2391.84,0.0,1,2391.84,0.0,0.0,0.0,0.0,0.0
ABF - DSB1141-001,2024-02-29,0,,false,,USD,16066.2,0.0,1,16066.2,0.0,0.0,0.0,0.0,0.0
ABF - DSB1147-001,2024-02-29,0,,false,,USD,23874.94,0.0,1,23874.94,0.0,0.0,0.0,0.0,0.0
ABF - DSB1158-001,2024-02-29,71,2023-12-20,false,,USD,4441.25,0.0,1,4441.25,0.0,4441.25,4441.25,4441.25,0.0
ABF - DSB1159-001,2024-02-29,0,,false,,USD,36192.18,0.0,1,36192.18,0.0,0.0,0.0,0.0,0.0
ABF - DSB1159-002,2024-02-29,0,,false,,USD,7799.85,0.0,1,7799.85,0.0,0.0,0.0,0.0,0.0
ABF - DSB1171-004,2024-02-29,0,,false,,USD,1951.11,0.0,1,1951.11,0.0,0.0,0.0,0.0,0.0
ABF - DSB1192-001,2024-02-29,0,,false,,USD,2181.1,0.0,1,2181.1,0.0,0.0,0.0,0.0,0.0
ABF - DSB1192-002,2024-02-29,0,,false,,USD,1255.66,0.0,1,1255.66,0.0,0.0,0.0,0.0,0.0
ABF - DSB1203-001,2024-02-29,0,,false,,USD,1653.39,0.0,1,1653.39,0.0,0.0,0.0,0.0,0.0
ABF - DSB1211-001,2024-02-29,0,,false,,USD,4180.28,0.0,1,4180.28,0.0,0.0,0.0,0.0,0.0
ABF - DSB1211-002,2024-02-29,0,,false,,USD,3421.66,0.0,1,3421.66,0.0,0.0,0.0,0.0,0.0
ABF - DSB1211-003,2024-02-29,0,,false,,USD,2308.61,0.0,1,2308.61,0.0,0.0,0.0,0.0,0.0
ABF - DSB1211-004,2024-02-29,0,,false,,USD,2604.25,0.0,1,2604.25,0.0,0.0,0.0,0.0,0.0
ABF - DSB1211-005,2024-02-29,0,,false,,USD,4180.28,0.0,1,4180.28,0.0,0.0,0.0,0.0,0.0
ABF - DSB1211-006,2024-02-29,0,,false,,USD,3605.45,0.0,1,3605.45,0.0,0.0,0.0,0.0,0.0
ABF - DSB1211-007,2024-02-29,0,,false,,USD,3658.25,0.0,1,3658.25,0.0,0.0,0.0,0.0,0.0
ABF - DSB1211-008,2024-02-29,0,,false,,USD,2604.25,0.0,1,2604.25,0.0,0.0,0.0,0.0,0.0
ABF - DSB1214-001,2024-02-29,1,2024-02-28,false,,USD,30000.0,0.0,1,30000.0,0.0,0.0,0.0,0.0,0.0
ABF - DSB1218-004,2024-02-29,0,,false,,USD,1106.75,0.0,1,1106.75,0.0,0.0,0.0,0.0,0.0
ABF - DSB1243-002,2024-02-29,0,,false,,USD,1144.76,0.0,1,1144.76,0.0,0.0,0.0,0.0,0.0
ABF - DSB1249-001,2024-02-29,0,,false,,USD,3215.74,0.0,1,3215.74,0.0,0.0,0.0,0.0,0.0
ABF - DSB1252-001,2024-02-29,0,,false,,USD,1719.0,0.0,1,1719.0,0.0,0.0,0.0,0.0,0.0
ABF - DSB1265-002,2024-02-29,0,,false,,USD,1057.3,0.0,1,1057.3,0.0,0.0,0.0,0.0,0.0
ABF - DSB1268-001,2024-02-29,0,,false,,USD,1278.87,0.0,1,1278.87,0.0,0.0,0.0,0.0,0.0
ABF - DSB1272-001,2024-02-29,0,,false,,USD,48.97,0.0,1,48.97,0.0,0.0,0.0,0.0,0.0
ABF - DSB1274-001,2024-02-29,0,,false,,USD,36181.97,0.0,1,36181.97,0.0,0.0,0.0,0.0,0.0
ABF - DSB1274-002,2024-02-29,0,,false,,USD,3818.03,0.0,1,3818.03,0.0,0.0,0.0,0.0,0.0
ABF - DSB1276-003,2024-02-29,0,,false,,USD,422.71,0.0,1,422.71,0.0,0.0,0.0,0.0,0.0
ABF - DSB1279-002,2024-02-29,0,,false,,USD,1809.75,0.0,1,1809.75,0.0,0.0,0.0,0.0,0.0
ABF - DSB1281-001,2024-02-29,0,,false,,USD,2704.35,0.0,1,2704.35,0.0,0.0,0.0,0.0,0.0
ABF - DSB1293-001,2024-02-29,0,,false,,USD,304.64,0.0,1,304.64,0.0,0.0,0.0,0.0,0.0
ABF - DSB1293-002,2024-02-29,0,,false,,USD,155.71,0.0,1,155.71,0.0,0.0,0.0,0.0,0.0
ABF - DSB1294-003,2024-02-29,0,,false,,USD,3.77,0.0,1,3.77,0.0,0.0,0.0,0.0,0.0
ABF - DSB1295-004,2024-02-29,0,,false,,USD,412.35,0.0,1,412.35,0.0,0.0,0.0,0.0,0.0
ABF - DSB1296-001,2024-02-29,0,,false,,USD,1148.95,0.0,1,1148.95,0.0,0.0,0.0,0.0,0.0
ABF - DSB1302-001,2024-02-29,0,,false,,USD,1085.47,0.0,1,1085.47,0.0,0.0,0.0,0.0,0.0
ABF - DSB1307-002,2024-02-29,0,,false,,USD,942.79,0.0,1,942.79,0.0,0.0,0.0,0.0,0.0
ABF - DSB1307-006,2024-02-29,0,,false,,USD,494.94,0.0,1,494.94,0.0,0.0,0.0,0.0,0.0
ABF - DSB1310-001,2024-02-29,0,,false,,USD,298.44,0.0,1,298.44,0.0,0.0,0.0,0.0,0.0
ABF - DSB1311-002,2024-02-29,0,,false,,USD,166.94,0.0,1,166.94,0.0,0.0,0.0,0.0,0.0
ABF - DSB1311-003,2024-02-29,0,,false,,USD,137.76,0.0,1,137.76,0.0,0.0,0.0,0.0,0.0
ABF - DSB1311-006,2024-02-29,0,,false,,USD,1133.59,0.0,1,1133.59,0.0,0.0,0.0,0.0,0.0
ABF - DSB1311-007,2024-02-29,0,,false,,USD,791.25,0.0,1,791.25,0.0,0.0,0.0,0.0,0.0
ABF - DSB1311-010,2024-02-29,0,,false,,USD,235.41,0.0,1,235.41,0.0,0.0,0.0,0.0,0.0
ABF - DSB1311-011,2024-02-29,0,,false,,USD,204.19,0.0,1,204.19,0.0,0.0,0.0,0.0,0.0
ABF - DSB1311-013,2024-02-29,0,,false,,USD,266.18,0.0,1,266.18,0.0,0.0,0.0,0.0,0.0
ABF - DSB1330-006,2024-02-29,0,,false,,USD,14236.84,0.0,1,14236.84,0.0,0.0,0.0,0.0,0.0
ABF - DSB1330-007,2024-02-29,0,,false,,USD,2842.76,0.0,1,2842.76,0.0,0.0,0.0,0.0,0.0
ABF - DSB1337-001,2024-02-29,0,,false,,USD,31755.0,0.0,1,31755.0,0.0,0.0,0.0,0.0,0.0
ABF - DSB1346-001,2024-02-29,0,,false,,USD,1443.95,0.0,1,1443.95,0.0,0.0,0.0,0.0,0.0
ABF - DSB1346-004,2024-02-29,0,,false,,USD,1413.55,0.0,1,1413.55,0.0,0.0,0.0,0.0,0.0
ABF - DSB1356-001,2024-02-29,0,,false,,USD,3016.27,0.0,1,3016.27,0.0,0.0,0.0,0.0,0.0
ABF - DSB1357-001,2024-02-29,0,,false,,USD,1241.35,0.0,1,1241.35,0.0,0.0,0.0,0.0,0.0
ABF - DSB1359-001,2024-02-29,0,,false,,USD,5605.5,0.0,1,5605.5,0.0,0.0,0.0,0.0,0.0
ABF - DSB1362-001,2024-02-29,0,,false,,USD,30311.18,0.0,1,30311.18,0.0,0.0,0.0,0.0,0.0
ABF - DSB1363-001,2024-02-29,0,,false,,USD,1917.3,0.0,1,1917.3,0.0,0.0,0.0,0.0,0.0
ABF - DSB1366-001,2024-02-29,0,,false,,USD,4164.09,0.0,1,4164.09,0.0,0.0,0.0,0.0,0.0
ABF - DSB1369-004,2024-02-29,0,,false,,USD,729.99,0.0,1,729.99,0.0,0.0,0.0,0.0,0.0
ABF - DSB1369-010,2024-02-29,0,,false,,USD,102.2,0.0,1,102.2,0.0,0.0,0.0,0.0,0.0
ABF - DSB1371-003,2024-02-29,0,,false,,USD,2355.76,0.0,1,2355.76,0.0,0.0,0.0,0.0,0.0
ABF - DSB1372-001,2024-02-29,0,,false,,USD,749.7,0.0,1,749.7,0.0,0.0,0.0,0.0,0.0
ABF - DSB1373-006,2024-02-29,0,,false,,USD,228.5,0.0,1,228.5,0.0,0.0,0.0,0.0,0.0
ABF - DSB1375-001,2024-02-29,0,,false,,USD,755.33,0.0,1,755.33,0.0,0.0,0.0,0.0,0.0
ABF - DSB1376-001,2024-02-29,0,,false,,USD,22665.0,0.0,1,22665.0,0.0,0.0,0.0,0.0,0.0
ABF - DSB1386-001,2024-02-29,0,,false,,USD,1175.0,0.0,1,1175.0,0.0,0.0,0.0,0.0,0.0
ABF - DSB1390-001,2024-02-29,0,,false,,USD,893.18,0.0,1,893.18,0.0,0.0,0.0,0.0,0.0
ABF - DSB1391-001,2024-02-29,0,,false,,USD,3791.52,0.0,1,3791.52,0.0,0.0,0.0,0.0,0.0
ABF - DSB1394-001,2024-02-29,0,,false,,USD,1163.18,0.0,1,1163.18,0.0,0.0,0.0,0.0,0.0
ABF - DSB1395-002,2024-02-29,0,,false,,USD,1055.89,0.0,1,1055.89,0.0,0.0,0.0,0.0,0.0
ABF - DSB1396-001,2024-02-29,0,,false,,USD,10709.27,0.0,1,10709.27,0.0,0.0,0.0,0.0,0.0
ABF - DSB1399-001,2024-02-29,0,,false,,USD,507.6,0.0,1,507.6,0.0,0.0,0.0,0.0,0.0
ABF - DSB1400-002,2024-02-29,0,,false,,USD,666.78,0.0,1,666.78,0.0,0.0,0.0,0.0,0.0
ABF - DSB1406-002,2024-02-29,0,,false,,USD,1652.81,0.0,1,1652.81,0.0,0.0,0.0,0.0,0.0
ABF - DSB1407-001,2024-02-29,0,,false,,USD,2749.71,0.0,1,2749.71,0.0,0.0,0.0,0.0,0.0
ABF - DSB1408-001,2024-02-29,0,,false,,USD,2740.2,0.0,1,2740.2,0.0,0.0,0.0,0.0,0.0
ABF - DSB1411-001,2024-02-29,0,,false,,USD,895.24,0.0,1,895.24,0.0,0.0,0.0,0.0,0.0
ABF - DSB1411-002,2024-02-29,0,,false,,USD,1922.07,0.0,1,1922.07,0.0,0.0,0.0,0.0,0.0
ABF - DSB1414-004,2024-02-29,0,,false,,USD,250.21,0.0,1,250.21,0.0,0.0,0.0,0.0,0.0
ABF - DSB1414-008,2024-02-29,0,,false,,USD,70.27,0.0,1,70.27,0.0,0.0,0.0,0.0,0.0
ABF - DSB1416-001,2024-02-29,0,,false,,USD,611.74,0.0,1,611.74,0.0,0.0,0.0,0.0,0.0
ABF - DSB1416-002,2024-02-29,0,,false,,USD,687.45,0.0,1,687.45,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-001,2024-02-29,0,,false,,USD,159.85,0.0,1,159.85,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-002,2024-02-29,0,,false,,USD,296.73,0.0,1,296.73,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-003,2024-02-29,0,,false,,USD,30.54,0.0,1,30.54,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-004,2024-02-29,0,,false,,USD,171.87,0.0,1,171.87,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-005,2024-02-29,0,,false,,USD,82.89,0.0,1,82.89,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-006,2024-02-29,0,,false,,USD,241.46,0.0,1,241.46,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-007,2024-02-29,0,,false,,USD,82.89,0.0,1,82.89,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-008,2024-02-29,0,,false,,USD,166.11,0.0,1,166.11,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-009,2024-02-29,0,,false,,USD,61.08,0.0,1,61.08,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-010,2024-02-29,0,,false,,USD,265.39,0.0,1,265.39,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-011,2024-02-29,0,,false,,USD,30.54,0.0,1,30.54,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-012,2024-02-29,0,,false,,USD,17.88,0.0,1,17.88,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-013,2024-02-29,0,,false,,USD,78.53,0.0,1,78.53,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-014,2024-02-29,0,,false,,USD,457.94,0.0,1,457.94,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-015,2024-02-29,0,,false,,USD,134.51,0.0,1,134.51,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-016,2024-02-29,0,,false,,USD,263.68,0.0,1,263.68,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-017,2024-02-29,0,,false,,USD,15.32,0.0,1,15.32,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-018,2024-02-29,0,,false,,USD,159.85,0.0,1,159.85,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-019,2024-02-29,0,,false,,USD,1091.22,0.0,1,1091.22,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-020,2024-02-29,0,,false,,USD,30.54,0.0,1,30.54,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-021,2024-02-29,0,,false,,USD,84.07,0.0,1,84.07,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-022,2024-02-29,0,,false,,USD,203.05,0.0,1,203.05,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-023,2024-02-29,0,,false,,USD,40.74,0.0,1,40.74,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-024,2024-02-29,0,,false,,USD,56.71,0.0,1,56.71,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-025,2024-02-29,0,,false,,USD,335.23,0.0,1,335.23,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-026,2024-02-29,0,,false,,USD,30.54,0.0,1,30.54,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-027,2024-02-29,0,,false,,USD,74.16,0.0,1,74.16,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-028,2024-02-29,0,,false,,USD,576.68,0.0,1,576.68,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-029,2024-02-29,0,,false,,USD,108.0,0.0,1,108.0,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-030,2024-02-29,0,,false,,USD,1464.11,0.0,1,1464.11,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-031,2024-02-29,0,,false,,USD,706.36,0.0,1,706.36,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-032,2024-02-29,0,,false,,USD,1891.61,0.0,1,1891.61,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-033,2024-02-29,0,,false,,USD,1060.62,0.0,1,1060.62,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-034,2024-02-29,0,,false,,USD,3557.57,0.0,1,3557.57,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-035,2024-02-29,0,,false,,USD,1604.64,0.0,1,1604.64,0.0,0.0,0.0,0.0,0.0
ABF - DSB1418-036,2024-02-29,0,,false,,USD,2898.33,0.0,1,2898.33,0.0,0.0,0.0,0.0,0.0
ABF - DSB1420-001,2024-02-29,0,,false,,USD,66.86,0.0,1,66.86,0.0,0.0,0.0,0.0,0.0
ABF - DSB1420-002,2024-02-29,0,,false,,USD,737.96,0.0,1,737.96,0.0,0.0,0.0,0.0,0.0
ABF - DSB1420-003,2024-02-29,0,,false,,USD,1289.39,0.0,1,1289.39,0.0,0.0,0.0,0.0,0.0
ABF - DSB1420-004,2024-02-29,0,,false,,USD,482.27,0.0,1,482.27,0.0,0.0,0.0,0.0,0.0
ABF - DSB1421-001,2024-02-29,0,,false,,USD,3032.59,0.0,1,3032.59,0.0,0.0,0.0,0.0,0.0
ABF - DSB1421-002,2024-02-29,0,,false,,USD,117.13,0.0,1,117.13,0.0,0.0,0.0,0.0,0.0
ABF - DSB1421-003,2024-02-29,0,,false,,USD,82.23,0.0,1,82.23,0.0,0.0,0.0,0.0,0.0
ABF - DSB1421-004,2024-02-29,0,,false,,USD,60.04,0.0,1,60.04,0.0,0.0,0.0,0.0,0.0
ABF - DSB1422-001,2024-02-29,0,,false,,USD,196.87,0.0,1,196.87,0.0,0.0,0.0,0.0,0.0
ABF - DSB1422-002,2024-02-29,0,,false,,USD,824.03,0.0,1,824.03,0.0,0.0,0.0,0.0,0.0
ABF - DSB1422-003,2024-02-29,0,,false,,USD,380.55,0.0,1,380.55,0.0,0.0,0.0,0.0,0.0
ABF - DSB1422-004,2024-02-29,0,,false,,USD,405.92,0.0,1,405.92,0.0,0.0,0.0,0.0,0.0
ABF - DSB1422-005,2024-02-29,0,,false,,USD,1376.08,0.0,1,1376.08,0.0,0.0,0.0,0.0,0.0
ABF - DSB1422-006,2024-02-29,0,,false,,USD,7915.53,0.0,1,7915.53,0.0,0.0,0.0,0.0,0.0
ABF - DSB1425-001,2024-02-29,0,,false,,USD,19486.88,0.0,1,19486.88,0.0,0.0,0.0,0.0,0.0
ABF - DSB1428-001,2024-02-29,0,,false,,USD,789.73,0.0,1,789.73,0.0,0.0,0.0,0.0,0.0
ABF - DSB1429-006,2024-02-29,0,,false,,USD,1076.88,0.0,1,1076.88,0.0,0.0,0.0,0.0,0.0
ABF - DSB1431-001,2024-02-29,0,,false,,USD,20934.82,0.0,1,20934.82,0.0,0.0,0.0,0.0,0.0
ABF - DSB1432-001,2024-02-29,0,,false,,USD,150.5,0.0,1,150.5,0.0,0.0,0.0,0.0,0.0
ABF - DSB1432-002,2024-02-29,0,,false,,USD,85.55,0.0,1,85.55,0.0,0.0,0.0,0.0,0.0
ABF - DSB1432-003,2024-02-29,0,,false,,USD,259.08,0.0,1,259.08,0.0,0.0,0.0,0.0,0.0
ABF - DSB1432-004,2024-02-29,0,,false,,USD,607.67,0.0,1,607.67,0.0,0.0,0.0,0.0,0.0
ABF - DSB1435-001,2024-02-29,0,,false,,USD,1620.42,0.0,1,1620.42,0.0,0.0,0.0,0.0,0.0
ABF - DSB1440-001,2024-02-29,0,,false,,USD,88.32,0.0,1,88.32,0.0,0.0,0.0,0.0,0.0
ABF - DSB1441-001,2024-02-29,0,,false,,USD,563.61,0.0,1,563.61,0.0,0.0,0.0,0.0,0.0
ABF - DSB1442-001,2024-02-29,0,,false,,USD,1736.68,0.0,1,1736.68,0.0,0.0,0.0,0.0,0.0
ABF - DSB1443-001,2024-02-29,0,,false,,USD,35363.19,0.0,1,35363.19,0.0,0.0,0.0,0.0,0.0
ABF - DSB1444-001,2024-02-29,0,,false,,USD,5007.69,0.0,1,5007.69,0.0,0.0,0.0,0.0,0.0
ABF - DSB1447-001,2024-02-29,0,,false,,USD,529.68,0.0,1,529.68,0.0,0.0,0.0,0.0,0.0
