loan_id,transaction_type,date_paid,principal,interest,other,fees,to_tax,add_balance,reduce_balance,currency
ABT - DSB1895-042,DISBURSEMENT,2025-10-31,907.55,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1895-043,DISBURSEMENT,2025-10-31,1325.18,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1896-001,DISBURSEMENT,2025-10-31,6167.03,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1896-002,DISBURSEMENT,2025-10-31,18026.15,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1898-001,DISBURSEMENT,2025-10-31,49664.72,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1898-002,DISBURSEMENT,2025-10-31,2835.95,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1899-001,DISBURSEMENT,2025-10-31,29920.42,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1900-001,DISBURSEMENT,2025-10-31,100195.29,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1901-001,DISBURSEMENT,2025-10-31,5127.24,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1902-001,DISBURSEMENT,2025-10-31,22854.02,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1902-002,DISBURSEMENT,2025-10-31,22754.18,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1902-003,DISBURSEMENT,2025-10-31,536.51,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1903-001,DISBURSEMENT,2025-10-31,2477.29,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1903-002,DISBURSEMENT,2025-10-31,3988.43,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1903-003,DISBURSEMENT,2025-10-31,2477.29,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1903-004,DISBURSEMENT,2025-10-31,1299.69,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1903-005,DISBURSEMENT,2025-10-31,1149.73,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1903-006,DISBURSEMENT,2025-10-31,1099.74,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1903-007,DISBURSEMENT,2025-10-31,1079.74,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1903-008,DISBURSEMENT,2025-10-31,999.77,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1903-009,DISBURSEMENT,2025-10-31,2074.52,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1903-010,DISBURSEMENT,2025-10-31,2774.35,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1903-011,DISBURSEMENT,2025-10-31,1099.74,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1903-012,DISBURSEMENT,2025-10-31,1099.74,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1904-001,DISBURSEMENT,2025-10-31,19347.45,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1904-002,DISBURSEMENT,2025-10-31,9758.84,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1904-003,DISBURSEMENT,2025-10-31,19960.1,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1904-004,DISBURSEMENT,2025-10-31,19748.8,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1904-005,DISBURSEMENT,2025-10-31,50988.16,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - PC0026-001,DISBURSEMENT,2025-10-31,1092.29,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1726-001,PAYMENT,2025-11-01,203.86,6.2,0.0,2.38,1.12,0.0,0.0,USD
ABT - DSB1726-002,PAYMENT,2025-11-01,258.23,7.85,0.0,3.01,1.41,0.0,0.0,USD
ABT - DSB1726-003,PAYMENT,2025-11-01,451.22,13.71,0.0,5.26,2.46,0.0,0.0,USD
ABT - DSB1726-004,PAYMENT,2025-11-01,291.76,8.87,0.0,3.4,1.59,0.0,0.0,USD
ABT - DSB1726-005,PAYMENT,2025-11-01,292.21,8.88,0.0,3.41,1.59,0.0,0.0,USD
ABT - DSB1726-006,PAYMENT,2025-11-01,70.48,2.2,0.0,0.84,0.4,0.0,0.0,USD
ABF - DSB2716-002,PAYMENT,2025-11-03,432.95,50.0,0.0,9.34,7.71,0.0,0.0,USD
ABF - DSB3040-002,PAYMENT,2025-11-03,29.21,41.44,0.0,2.32,5.69,0.0,0.0,USD
ABT - DSB1504-001,PAYMENT,2025-11-03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1511-003,PAYMENT,2025-11-03,12.07,0.23,0.0,0.0,0.03,0.0,0.0,USD
ABT - DSB1527-010,PAYMENT,2025-11-03,7305.95,275.71,0.0,36.86,40.63,0.0,0.0,USD
ABT - DSB1535-001,PAYMENT,2025-11-03,1205.36,81.16,0.0,21.52,13.35,0.0,0.0,USD
ABT - DSB1535-002,PAYMENT,2025-11-03,4141.64,278.86,0.0,73.94,45.86,0.0,0.0,USD
ABT - DSB1535-003,PAYMENT,2025-11-03,825.74,55.6,0.0,14.74,9.15,0.0,0.0,USD
ABT - DSB1535-004,PAYMENT,2025-11-03,689.7,231.57,0.0,61.4,38.08,0.0,0.0,USD
ABT - DSB1542-006,PAYMENT,2025-11-03,563.21,37.52,0.0,19.45,7.41,0.0,0.0,USD
ABT - DSB1542-007,PAYMENT,2025-11-03,1475.26,88.36,0.0,45.81,17.45,0.0,0.0,USD
ABT - DSB1542-008,PAYMENT,2025-11-03,1197.759999999999,3.35,0.0,9.094947017729282E-13,0.44,0.0,0.0,USD
ABT - DSB1542-009,PAYMENT,2025-11-03,1400.1,83.86,0.0,43.48,16.55,0.0,0.0,USD
ABT - DSB1635-001,PAYMENT,2025-11-03,576.38,28.29,0.0,13.31,5.41,0.0,0.0,USD
ABT - DSB1698-001,PAYMENT,2025-11-03,448.47,20.56,0.0,4.54,3.26,0.0,0.0,USD
ABT - DSB1698-002,PAYMENT,2025-11-03,628.45,28.82,0.0,6.35,4.58,0.0,0.0,USD
ABT - DSB1715-001,PAYMENT,2025-11-03,1243.98,49.82,0.0,12.58,8.12,0.0,0.0,USD
ABT - DSB1726-006,PAYMENT,2025-11-03,1.7899999999999858,0.0,0.0,1.4210854715202004E-14,0.0,0.0,0.0,USD
ABT - DSB1735-001,PAYMENT,2025-11-03,2247.87,76.35,0.0,22.74,12.89,0.0,0.0,USD
ABT - DSB1744-001,PAYMENT,2025-11-03,4615.06,206.94,0.0,46.68,32.97,0.0,0.0,USD
ABT - DSB1745-001,PAYMENT,2025-11-03,11219.88,185.88,0.0,142.26,42.65,0.0,0.0,USD
ABT - DSB1749-001,PAYMENT,2025-11-03,2136.72,78.02,0.0,27.09,13.66,0.0,0.0,USD
ABT - DSB1789-001,PAYMENT,2025-11-03,2199.17,59.48,0.0,27.88,11.35,0.0,0.0,USD
ABT - DSB1829-002,PAYMENT,2025-11-03,425.04999999999995,2.86,0.0,5.6843418860808015E-14,0.37,0.0,0.0,USD
ABT - DSB1829-003,PAYMENT,2025-11-03,299.0,2.0,0.0,3.02,0.65,0.0,0.0,USD
ABT - DSB1829-004,PAYMENT,2025-11-03,293.35,1.96,0.0,2.97,0.64,0.0,0.0,USD
ABT - DSB1829-005,PAYMENT,2025-11-03,397.63,2.65,0.0,4.02,0.86,0.0,0.0,USD
ABT - DSB1829-006,PAYMENT,2025-11-03,1710.46,11.42,0.0,17.3,3.73,0.0,0.0,USD
ABT - DSB1829-008,PAYMENT,2025-11-03,550.3,4.59,0.0,6.96,1.5,0.0,0.0,USD
ABT - DSB1894-001,PAYMENT,2025-11-03,11283.6,38.37,0.0,201.44,31.18,0.0,0.0,USD
ABT - DSB1905-001,DISBURSEMENT,2025-11-03,26691.27,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1905-002,DISBURSEMENT,2025-11-03,6649.04,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1905-003,DISBURSEMENT,2025-11-03,17824.56,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1905-004,DISBURSEMENT,2025-11-03,23003.37,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1905-005,DISBURSEMENT,2025-11-03,26622.86,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1906-001,DISBURSEMENT,2025-11-03,11943.83,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1906-002,DISBURSEMENT,2025-11-03,11943.83,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1906-003,DISBURSEMENT,2025-11-03,11943.83,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1906-004,DISBURSEMENT,2025-11-03,11943.83,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1906-005,DISBURSEMENT,2025-11-03,11943.83,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1906-006,DISBURSEMENT,2025-11-03,11943.83,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1906-007,DISBURSEMENT,2025-11-03,11943.83,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1906-008,DISBURSEMENT,2025-11-03,11943.83,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1906-009,DISBURSEMENT,2025-11-03,11943.83,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1906-010,DISBURSEMENT,2025-11-03,11943.83,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1907-001,DISBURSEMENT,2025-11-03,1779.66,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1908-001,DISBURSEMENT,2025-11-03,2212.17,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1909-001,DISBURSEMENT,2025-11-03,2848.3,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1910-001,DISBURSEMENT,2025-11-03,1668.01,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1911-001,DISBURSEMENT,2025-11-03,6037.46,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-001,DISBURSEMENT,2025-11-03,1810.67,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-002,DISBURSEMENT,2025-11-03,1329.63,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-003,DISBURSEMENT,2025-11-03,182.27,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-004,DISBURSEMENT,2025-11-03,4250.62,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-005,DISBURSEMENT,2025-11-03,2772.65,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-006,DISBURSEMENT,2025-11-03,1142.85,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-007,DISBURSEMENT,2025-11-03,1031.52,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-008,DISBURSEMENT,2025-11-03,2297.54,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-009,DISBURSEMENT,2025-11-03,1329.25,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-010,DISBURSEMENT,2025-11-03,659.69,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-011,DISBURSEMENT,2025-11-03,9.93,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-012,DISBURSEMENT,2025-11-03,39.72,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-013,DISBURSEMENT,2025-11-03,668.39,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-014,DISBURSEMENT,2025-11-03,3102.03,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-015,DISBURSEMENT,2025-11-03,621.18,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-016,DISBURSEMENT,2025-11-03,356.11,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-017,DISBURSEMENT,2025-11-03,4659.07,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-018,DISBURSEMENT,2025-11-03,593.09,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-019,DISBURSEMENT,2025-11-03,1343.48,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-020,DISBURSEMENT,2025-11-03,2018.29,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-021,DISBURSEMENT,2025-11-03,149.24,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1912-022,DISBURSEMENT,2025-11-03,566.57,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB3099-002,PAYMENT,2025-11-04,2142.7,275.18,0.0,55.13,42.94,0.0,0.0,USD
ABF - DSB3113-001,PAYMENT,2025-11-04,301.73,14.12,0.0,0.0,1.84,0.0,0.0,USD
ABF - DSB3128-002,PAYMENT,2025-11-04,1902.43,192.64,0.0,48.94,31.4,0.0,0.0,USD
ABF - DSB3141-001,PAYMENT,2025-11-04,22.71,55.21,0.0,16.2,9.29,0.0,0.0,USD
ABF - DSB3142-001,PAYMENT,2025-11-04,945.97,84.16,0.0,37.05,15.76,0.0,0.0,USD
ABT - DSB1246-001,PAYMENT,2025-11-04,6976.83,20.5,0.0,0.0,2.67,0.0,0.0,USD
ABT - DSB1497-002,PAYMENT,2025-11-04,2438.57,5.41,0.0,0.0,0.7,0.0,0.0,USD
ABT - DSB1498-001,PAYMENT,2025-11-04,3.04,0.01,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1507-001,PAYMENT,2025-11-04,2638.97,7.95,0.0,0.0,1.03,0.0,0.0,USD
ABT - DSB1553-005,PAYMENT,2025-11-04,44.99,2.79,0.0,0.69,0.45,0.0,0.0,USD
ABT - DSB1553-010,PAYMENT,2025-11-04,146.06,2.62,0.0,0.0,0.34,0.0,0.0,USD
ABT - DSB1588-001,PAYMENT,2025-11-04,270.28,18.29,0.0,10.58,3.76,0.0,0.0,USD
ABT - DSB1588-003,PAYMENT,2025-11-04,101.35,6.86,0.0,3.97,1.41,0.0,0.0,USD
ABT - DSB1588-004,PAYMENT,2025-11-04,965.29,65.32,0.0,37.8,13.4,0.0,0.0,USD
ABT - DSB1588-005,PAYMENT,2025-11-04,241.32,16.33,0.0,9.45,3.35,0.0,0.0,USD
ABT - DSB1588-006,PAYMENT,2025-11-04,366.81,24.82,0.0,14.36,5.1,0.0,0.0,USD
ABT - DSB1588-007,PAYMENT,2025-11-04,608.13,41.15,0.0,23.81,8.45,0.0,0.0,USD
ABT - DSB1588-008,PAYMENT,2025-11-04,675.7,45.72,0.0,26.46,9.38,0.0,0.0,USD
ABT - DSB1588-009,PAYMENT,2025-11-04,945.98,64.01,0.0,37.04,13.14,0.0,0.0,USD
ABT - DSB1588-010,PAYMENT,2025-11-04,250.97,16.98,0.0,9.83,3.49,0.0,0.0,USD
ABT - DSB1684-004,PAYMENT,2025-11-04,666.07,29.61,0.0,17.14,6.08,0.0,0.0,USD
ABT - DSB1721-001,PAYMENT,2025-11-04,15297.46,384.04,0.0,193.96,75.14,0.0,0.0,USD
ABT - DSB1721-003,PAYMENT,2025-11-04,15862.4,398.22,0.0,201.12,77.92,0.0,0.0,USD
ABT - DSB1739-001,PAYMENT,2025-11-04,83323.08,2045.99,0.0,1704.99,487.63,0.0,0.0,USD
ABT - DSB1741-001,PAYMENT,2025-11-04,746.69,29.51,0.0,19.21,6.34,0.0,0.0,USD
ABT - DSB1741-002,PAYMENT,2025-11-04,746.69,29.51,0.0,19.21,6.34,0.0,0.0,USD
ABT - DSB1754-001,PAYMENT,2025-11-04,5514.76,189.58,0.0,112.85,39.32,0.0,0.0,USD
ABT - DSB1759-006,PAYMENT,2025-11-04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1781-003,PAYMENT,2025-11-04,1839.99,49.99,0.0,47.34,12.65,0.0,0.0,USD
ABT - DSB1781-004,PAYMENT,2025-11-04,1869.02,50.78,0.0,48.08,12.85,0.0,0.0,USD
ABT - DSB1913-001,DISBURSEMENT,2025-11-04,669.72,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1914-001,DISBURSEMENT,2025-11-04,1086.17,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1914-002,DISBURSEMENT,2025-11-04,1628.29,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABF - DSB3092-001,PAYMENT,2025-11-05,1722.12,0.0,0.0,67.44,8.77,0.0,0.0,USD
ABT - DSB0864-004,PAYMENT,2025-11-05,178.66,19.14,0.0,11.38,3.97,0.0,0.0,USD
ABT - DSB0864-005,PAYMENT,2025-11-05,183.36,19.64,0.0,11.68,4.07,0.0,0.0,USD
ABT - DSB0864-006,PAYMENT,2025-11-05,44.64,28.86,0.0,0.0,3.75,0.0,0.0,USD
ABT - DSB0874-001,PAYMENT,2025-11-05,366.66,39.79,0.0,27.88,8.79,0.0,0.0,USD
ABT - DSB0874-002,PAYMENT,2025-11-05,362.94,0.0,0.0,33.46,4.35,0.0,0.0,USD
ABT - DSB1424-001,PAYMENT,2025-11-05,14843.68,2327.67,0.0,465.53,363.12,0.0,0.0,USD
ABT - DSB1447-001,PAYMENT,2025-11-05,6412.48,273.98,0.0,199.13,56.63,0.0,0.0,USD
ABT - DSB1447-002,PAYMENT,2025-11-05,2031.07,86.78,0.0,63.07,19.48,0.0,0.0,USD
ABT - DSB1447-003,PAYMENT,2025-11-05,3423.61,146.29,0.0,106.31,32.84,0.0,0.0,USD
ABT - DSB1464-001,PAYMENT,2025-11-05,24742.01,1532.99,0.0,968.88,325.24,0.0,0.0,USD
ABT - DSB1464-002,PAYMENT,2025-11-05,21990.42,1362.5,0.0,861.13,289.08,0.0,0.0,USD
ABT - DSB1599-001,PAYMENT,2025-11-05,1844.87,129.28,0.0,62.24,24.9,0.0,0.0,USD
ABT - DSB1612-001,PAYMENT,2025-11-05,8198.8,289.55,0.0,480.98,100.17,0.0,0.0,USD
ABT - DSB1623-001,PAYMENT,2025-11-05,2168.32,128.66,0.0,21.93,19.58,0.0,0.0,USD
ABT - DSB1623-002,PAYMENT,2025-11-05,145.22,8.62,0.0,1.47,1.31,0.0,0.0,USD
ABT - DSB1690-002,PAYMENT,2025-11-05,25589.84,140.04,0.0,258.83,23.75,0.0,0.0,USD
ABT - DSB1704-001,PAYMENT,2025-11-05,277.51,6.74,0.0,2.81,1.24,0.0,0.0,USD
ABT - DSB1704-002,PAYMENT,2025-11-05,423.82,10.29,0.0,4.29,1.9,0.0,0.0,USD
ABT - DSB1704-003,PAYMENT,2025-11-05,125.18,3.04,0.0,1.27,0.56,0.0,0.0,USD
ABT - DSB1704-004,PAYMENT,2025-11-05,272.29,6.61,0.0,2.75,1.22,0.0,0.0,USD
ABT - DSB1704-005,PAYMENT,2025-11-05,128.13,3.11,0.0,1.3,0.57,0.0,0.0,USD
ABT - DSB1704-006,PAYMENT,2025-11-05,159.46,3.87,0.0,1.61,0.71,0.0,0.0,USD
ABT - DSB1704-007,PAYMENT,2025-11-05,87.47,2.12,0.0,0.89,0.4,0.0,0.0,USD
ABT - DSB1704-008,PAYMENT,2025-11-05,110.6,2.68,0.0,1.12,0.5,0.0,0.0,USD
ABT - DSB1721-002,PAYMENT,2025-11-05,8164.63,211.18,0.0,103.52,40.91,0.0,0.0,USD
ABT - DSB1765-001,PAYMENT,2025-11-05,15057.52,309.28,0.0,190.92,65.03,0.0,0.0,USD
ABT - DSB1765-002,PAYMENT,2025-11-05,7450.98,153.04,0.0,94.47,32.18,0.0,0.0,USD
ABT - DSB1765-003,PAYMENT,2025-11-05,2993.22,61.48,0.0,37.95,12.92,0.0,0.0,USD
ABT - DSB1765-004,PAYMENT,2025-11-05,3966.51,81.47,0.0,50.29,17.13,0.0,0.0,USD
ABT - DSB1765-005,PAYMENT,2025-11-05,5508.97,113.15,0.0,69.85,23.79,0.0,0.0,USD
ABT - DSB1765-006,PAYMENT,2025-11-05,4635.42,95.21,0.0,58.77,20.02,0.0,0.0,USD
ABT - DSB1765-007,PAYMENT,2025-11-05,9378.53,192.64,0.0,118.91,40.5,0.0,0.0,USD
ABT - DSB1765-008,PAYMENT,2025-11-05,2004.35,41.17,0.0,25.41,8.65,0.0,0.0,USD
ABT - DSB1765-009,PAYMENT,2025-11-05,10905.8,224.01,0.0,138.28,47.1,0.0,0.0,USD
ABT - DSB1765-010,PAYMENT,2025-11-05,3409.19,70.03,0.0,43.23,14.72,0.0,0.0,USD
ABT - DSB1765-011,PAYMENT,2025-11-05,3098.99,63.65,0.0,39.29,13.38,0.0,0.0,USD
ABT - DSB1765-012,PAYMENT,2025-11-05,5816.38,119.47,0.0,73.75,25.12,0.0,0.0,USD
ABT - DSB1780-001,PAYMENT,2025-11-05,10783.26,188.68,0.0,136.72,42.3,0.0,0.0,USD
ABT - DSB1780-002,PAYMENT,2025-11-05,4839.02,84.67,0.0,61.36,18.99,0.0,0.0,USD
ABT - DSB1904-003,PAYMENT,2025-11-05,2150.36,0.0,0.0,619.82,80.58,0.0,0.0,USD
ABT - DSB1915-001,DISBURSEMENT,2025-11-05,2074.76,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1916-001,DISBURSEMENT,2025-11-05,83986.68,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1916-002,DISBURSEMENT,2025-11-05,7939.86,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1916-003,DISBURSEMENT,2025-11-05,8158.91,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1917-001,DISBURSEMENT,2025-11-05,390.94,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1917-002,DISBURSEMENT,2025-11-05,2065.71,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1918-001,DISBURSEMENT,2025-11-05,544.92,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1919-001,DISBURSEMENT,2025-11-05,465.0,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1920-001,DISBURSEMENT,2025-11-05,1013.7,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1920-002,DISBURSEMENT,2025-11-05,436.94,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1920-003,DISBURSEMENT,2025-11-05,355.84,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1920-004,DISBURSEMENT,2025-11-05,738.92,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1920-005,DISBURSEMENT,2025-11-05,679.69,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1920-006,DISBURSEMENT,2025-11-05,728.24,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1920-007,DISBURSEMENT,2025-11-05,728.24,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1921-001,DISBURSEMENT,2025-11-05,7665.79,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1922-001,DISBURSEMENT,2025-11-05,4150.13,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1922-002,DISBURSEMENT,2025-11-05,12144.36,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1923-001,DISBURSEMENT,2025-11-05,218.19,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1923-002,DISBURSEMENT,2025-11-05,31.17,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1923-003,DISBURSEMENT,2025-11-05,196.01,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1923-004,DISBURSEMENT,2025-11-05,396.17,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1923-005,DISBURSEMENT,2025-11-05,444.44,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1923-006,DISBURSEMENT,2025-11-05,804.41,0.0,0.0,0.0,0.0,0.0,0.0,USD
ABT - DSB1246-001,PAYMENT,2025-11-06,4891.05,7.92,0.0,0.0,1.03,0.0,0.0,USD
ABT - DSB1501-001,PAYMENT,2025-11-06,19738.23,767.59,0.0,209.45,0.0,0.0,0.0,USD
ABT - DSB1501-002,PAYMENT,2025-11-06,23857.23,927.77,0.0,253.16,0.0,0.0,0.0,USD
ABT - DSB1535-004,PAYMENT,2025-11-06,2749.5699999999997,8.25,0.0,4.547473508864641E-13,1.07,0.0,0.0,USD
ABT - DSB1553-009,PAYMENT,2025-11-06,244.94,15.69,0.0,3.74,2.46,0.0,0.0,USD
ABT - DSB1562-001,PAYMENT,2025-11-06,3748.48,147.3,0.0,30.26,23.08,0.0,0.0,USD
ABT - DSB1589-001,PAYMENT,2025-11-06,2000.0,138.31,0.0,51.46,24.67,0.0,0.0,USD
ABT - DSB1589-002,PAYMENT,2025-11-06,2000.0,138.31,0.0,51.46,24.67,0.0,0.0,USD
ABT - DSB1590-001,PAYMENT,2025-11-06,29877.34,108.55,0.0,0.0,14.11,0.0,0.0,USD
ABT - DSB1660-001,PAYMENT,2025-11-06,1575.94,44.01,0.0,10.32,7.06,0.0,0.0,USD
ABT - DSB1664-001,PAYMENT,2025-11-06,23829.86,649.05,0.0,155.91,0.0,0.0,0.0,USD
ABT - DSB1679-001,PAYMENT,2025-11-06,3993.07,108.85,0.0,26.15,17.55,0.0,0.0,USD
ABT - DSB1734-001,PAYMENT,2025-11-06,71835.7,1618.47,0.0,288.5,0.0,0.0,0.0,USD
ABT - DSB1736-001,PAYMENT,2025-11-06,23542.94,530.7,0.0,94.6,81.29,0.0,0.0,USD
ABT - DSB1743-001,PAYMENT,2025-11-06,641.68,22.13,0.0,8.14,3.94,0.0,0.0,USD
ABT - DSB1743-002,PAYMENT,2025-11-06,586.54,20.23,0.0,7.44,3.6,0.0,0.0,USD
ABT - DSB1743-003,PAYMENT,2025-11-06,2015.3,69.5,0.0,25.55,12.36,0.0,0.0,USD
ABT - DSB1743-004,PAYMENT,2025-11-06,255.67,8.82,0.0,3.24,1.57,0.0,0.0,USD
ABT - DSB1743-005,PAYMENT,2025-11-06,135.35,4.67,0.0,1.72,0.83,0.0,0.0,USD
ABT - DSB1743-006,PAYMENT,2025-11-06,651.73,22.48,0.0,8.26,3.99,0.0,0.0,USD
ABT - DSB1743-007,PAYMENT,2025-11-06,95.24,3.28,0.0,1.21,0.59,0.0,0.0,USD
ABT - DSB1743-008,PAYMENT,2025-11-06,16.6,9.16,0.0,3.37,1.63,0.0,0.0,USD
ABT - DSB1755-001,PAYMENT,2025-11-06,26494.68,669.94,0.0,267.98,121.93,0.0,0.0,USD
ABT - DSB1755-002,PAYMENT,2025-11-06,28320.35,716.1,0.0,286.44,130.33,0.0,0.0,USD
ABT - DSB1830-001,PAYMENT,2025-11-06,788.83,19.94,0.0,7.58,3.57,0.0,0.0,USD
ABT - DSB1830-002,PAYMENT,2025-11-06,1750.4,44.24,0.0,16.81,7.94,0.0,0.0,USD
ABT - DSB1830-003,PAYMENT,2025-11-06,1406.73,35.55,0.0,13.51,6.38,0.0,0.0,USD
ABT - DSB1830-004,PAYMENT,2025-11-06,1964.09,49.64,0.0,18.86,8.9,0.0,0.0,USD
ABT - DSB1830-005,PAYMENT,2025-11-06,1176.14,29.72,0.0,11.29,5.33,0.0,0.0,USD
ABT - DSB1831-002,PAYMENT,2025-11-06,1190.64,18.06,0.0,12.04,3.92,0.0,0.0,USD
