loan_id,date_due,principal,interest,other,fees,to_tax,add_balance,reduce_balance,currency
ABT - DSB1062-002,2025-05-30,10621.01,142.3,0.0,315.55,59.52,0.0,0.0,USD
ABT - DSB1062-003,2025-05-30,5887.61,78.88,0.0,174.92,32.99,0.0,0.0,USD
ABT - DSB1062-004,2025-05-30,8187.12,109.69,0.0,243.24,45.88,0.0,0.0,USD
ABT - DSB1062-005,2025-05-30,10638.51,142.54,0.0,316.07,59.62,0.0,0.0,USD
ABT - DSB1062-006,2025-05-30,9533.54,127.73,0.0,283.25,53.43,0.0,0.0,USD
ABT - DSB1109-001,2025-05-30,419.05,0.0,0.0,14.52,1.89,0.0,0.0,USD
ABT - DSB1109-002,2025-05-30,1445.02,0.0,0.0,50.05,6.51,0.0,0.0,USD
ABT - DSB1109-003,2025-05-30,2321.47,0.0,0.0,80.41,10.45,0.0,0.0,USD
ABT - DSB1109-004,2025-05-30,1418.24,0.0,0.0,49.12,6.39,0.0,0.0,USD
ABT - DSB1109-005,2025-05-30,811.11,0.0,0.0,28.09,3.65,0.0,0.0,USD
ABT - DSB1109-006,2025-05-30,130.95,0.0,0.0,4.54,0.59,0.0,0.0,USD
ABT - DSB1109-007,2025-05-30,1435.89,0.0,0.0,49.74,6.47,0.0,0.0,USD
ABT - DSB1109-008,2025-05-30,1479.45,0.0,0.0,51.24,6.66,0.0,0.0,USD
ABT - DSB1109-009,2025-05-30,1306.93,0.0,0.0,45.27,5.89,0.0,0.0,USD
ABT - DSB1109-010,2025-05-30,1909.03,0.0,0.0,66.12,8.6,0.0,0.0,USD
ABT - DSB1136-001,2025-05-30,1742.73,0.0,0.0,105.24,13.68,0.0,0.0,USD
ABT - DSB1136-002,2025-05-30,1175.93,0.0,0.0,71.01,9.23,0.0,0.0,USD
ABT - DSB1140-001,2025-05-30,1147.44,0.0,0.0,35.1,4.56,0.0,0.0,USD
ABT - DSB1140-002,2025-05-30,1987.36,0.0,0.0,60.79,7.9,0.0,0.0,USD
ABT - DSB1140-003,2025-05-30,1986.05,0.0,0.0,60.75,7.9,0.0,0.0,USD
ABT - DSB1140-004,2025-05-30,1336.66,0.0,0.0,40.88,5.31,0.0,0.0,USD
ABT - DSB1140-005,2025-05-30,782.07,0.0,0.0,23.92,3.11,0.0,0.0,USD
ABF - DSB2854-001,2025-05-31,3266.05,347.36,0.0,12.87,46.83,0.0,0.0,USD
ABF - DSB2854-002,2025-05-31,2816.46,299.54,0.0,11.1,40.38,0.0,0.0,USD
ABT - DSB1003-001,2025-06-01,29303.21,884.33,0.0,73.47,124.51,0.0,0.0,USD
ABT - DSB1010-001,2025-06-01,1403.37,41.2,0.0,10.62,6.74,0.0,0.0,USD
ABT - DSB1010-002,2025-06-01,4431.7,130.09,0.0,33.52,21.27,0.0,0.0,USD
ABF - DSB2945-003,2025-06-02,1052.47,62.68,0.0,3.41,8.59,0.0,0.0,USD
ABF - DSB2945-004,2025-06-02,1838.01,109.47,0.0,5.96,15.01,0.0,0.0,USD
ABF - DSB2945-005,2025-06-02,1970.17,117.34,0.0,6.39,16.08,0.0,0.0,USD
ABT - DSB1018-001,2025-06-02,1394.52,40.7,0.0,3.5,5.75,0.0,0.0,USD
ABT - DSB1018-002,2025-06-02,3745.52,109.33,0.0,9.39,15.43,0.0,0.0,USD
ABT - DSB1020-001,2025-06-02,5771.03,195.32,0.0,257.05,58.81,0.0,0.0,USD
ABT - DSB1096-001,2025-06-02,19093.97,257.43,0.0,193.12,58.57,0.0,0.0,USD
ABT - DSB1098-001,2025-06-02,1272.73,17.88,0.0,7.69,3.32,0.0,0.0,USD
ABT - DSB1098-002,2025-06-02,1018.19,14.3,0.0,6.15,2.66,0.0,0.0,USD
ABT - DSB1098-003,2025-06-02,2800.0,39.33,0.0,16.92,7.31,0.0,0.0,USD
ABT - DSB1098-004,2025-06-02,1018.19,14.3,0.0,6.15,2.66,0.0,0.0,USD
ABT - DSB1098-005,2025-06-02,3917.19,55.02,0.0,23.66,10.23,0.0,0.0,USD
ABT - DSB1098-006,2025-06-02,2727.28,38.31,0.0,16.48,7.12,0.0,0.0,USD
ABT - DSB1098-007,2025-06-02,4772.75,67.03,0.0,28.83,12.46,0.0,0.0,USD
ABF - DSB2879-001,2025-06-03,748.1,62.7,0.0,2.34,8.45,0.0,0.0,USD
ABF - DSB2879-002,2025-06-03,770.77,64.6,0.0,2.41,8.71,0.0,0.0,USD
ABF - DSB2879-003,2025-06-03,1360.19,114.0,0.0,4.26,15.37,0.0,0.0,USD
ABF - DSB2879-004,2025-06-03,1360.19,114.0,0.0,4.26,15.37,0.0,0.0,USD
ABF - DSB2881-001,2025-06-03,3346.25,284.72,0.0,13.27,38.74,0.0,0.0,USD
ABF - DSB2883-001,2025-06-03,8470.0,720.0,0.0,26.55,97.05,0.0,0.0,USD
ABF - DSB2993-002,2025-06-05,4602.92,136.08,0.0,21.06,20.43,0.0,0.0,USD
ABF - DSB2674-001,2025-06-06,4075.4,722.42,0.0,16.21,96.02,0.0,0.0,USD
ABF - DSB2674-002,2025-06-06,4075.4,722.42,0.0,16.21,96.02,0.0,0.0,USD
ABF - DSB2674-003,2025-06-06,2226.0,394.59,0.0,8.86,52.45,0.0,0.0,USD
ABF - DSB2674-004,2025-06-06,8529.65,1512.0,0.0,33.94,200.97,0.0,0.0,USD
ABF - DSB2793-001,2025-06-06,1466.02,146.12,0.0,10.1,20.31,0.0,0.0,USD
ABF - DSB2793-002,2025-06-06,460.15,45.86,0.0,3.17,6.37,0.0,0.0,USD
ABF - DSB2794-002,2025-06-06,1544.38,172.89,0.0,10.29,23.82,0.0,0.0,USD
ABF - DSB2799-001,2025-06-06,805.74,133.28,0.0,3.06,17.73,0.0,0.0,USD
ABF - DSB2799-002,2025-06-06,1803.76,298.36,0.0,6.85,39.68,0.0,0.0,USD
ABF - DSB2799-003,2025-06-06,455.01,75.26,0.0,1.73,10.0,0.0,0.0,USD
ABF - DSB2799-004,2025-06-06,431.31,71.34,0.0,1.64,9.48,0.0,0.0,USD
ABF - DSB2801-001,2025-06-06,3527.32,525.51,0.0,15.72,70.36,0.0,0.0,USD
ABF - DSB2801-002,2025-06-06,663.06,98.78,0.0,2.95,13.22,0.0,0.0,USD
ABF - DSB2801-003,2025-06-06,1097.84,163.56,0.0,4.89,21.9,0.0,0.0,USD
ABF - DSB2801-004,2025-06-06,4244.35,632.33,0.0,18.91,84.66,0.0,0.0,USD
ABF - DSB2872-001,2025-06-06,1443.43,212.27,0.0,0.0,27.59,0.0,0.0,USD
ABF - DSB2874-001,2025-06-06,699.71,104.37,0.0,8.85,14.72,0.0,0.0,USD
ABF - DSB2875-001,2025-06-06,2102.48,311.39,0.0,13.27,42.21,0.0,0.0,USD
ABF - DSB2876-003,2025-06-06,332.02,39.2,0.0,1.04,5.24,0.0,0.0,USD
ABF - DSB2876-004,2025-06-06,118.58,14.0,0.0,0.37,1.87,0.0,0.0,USD
ABF - DSB2876-005,2025-06-06,1778.68,210.0,0.0,5.59,28.03,0.0,0.0,USD
ABF - DSB2918-001,2025-06-06,1423.56,90.74,0.0,4.23,12.35,0.0,0.0,USD
ABF - DSB2918-002,2025-06-06,4858.38,309.69,0.0,14.42,42.13,0.0,0.0,USD
ABF - DSB2918-003,2025-06-06,1494.54,95.27,0.0,4.44,12.96,0.0,0.0,USD
ABF - DSB2918-004,2025-06-06,5360.33,341.68,0.0,15.91,46.49,0.0,0.0,USD
ABF - DSB2918-005,2025-06-06,1423.56,90.74,0.0,4.23,12.35,0.0,0.0,USD
ABF - DSB2918-006,2025-06-06,3951.48,251.88,0.0,11.73,34.26,0.0,0.0,USD
ABF - DSB2918-007,2025-06-06,190.1,12.12,0.0,0.56,1.65,0.0,0.0,USD
ABF - DSB2918-008,2025-06-06,814.18,51.9,0.0,2.42,7.06,0.0,0.0,USD
ABF - DSB2918-009,2025-06-06,367.24,23.41,0.0,1.09,3.18,0.0,0.0,USD
ABF - DSB2918-010,2025-06-06,144.33,9.2,0.0,0.43,1.26,0.0,0.0,USD
ABF - DSB2918-011,2025-06-06,51.48,3.28,0.0,0.15,0.45,0.0,0.0,USD
ABF - DSB2918-012,2025-06-06,477.46,30.43,0.0,1.42,4.14,0.0,0.0,USD
ABF - DSB2918-013,2025-06-06,648.08,41.31,0.0,1.92,5.62,0.0,0.0,USD
ABF - DSB2918-014,2025-06-06,1571.07,100.14,0.0,4.66,13.63,0.0,0.0,USD
ABF - DSB2918-015,2025-06-06,69.81,4.45,0.0,0.21,0.61,0.0,0.0,USD
ABF - DSB2918-016,2025-06-06,274.51,17.5,0.0,0.81,2.38,0.0,0.0,USD
ABF - DSB2918-017,2025-06-06,648.08,41.31,0.0,1.92,5.62,0.0,0.0,USD
ABF - DSB2918-018,2025-06-06,380.28,24.24,0.0,1.13,3.3,0.0,0.0,USD
ABF - DSB2918-019,2025-06-06,980.76,62.52,0.0,2.91,8.51,0.0,0.0,USD
ABF - DSB2918-020,2025-06-06,1774.93,113.14,0.0,5.27,15.39,0.0,0.0,USD
ABF - DSB2918-021,2025-06-06,56.72,3.62,0.0,0.17,0.49,0.0,0.0,USD
ABF - DSB2918-022,2025-06-06,466.45,29.73,0.0,1.38,4.05,0.0,0.0,USD
ABF - DSB2918-023,2025-06-06,116.65,7.44,0.0,0.35,1.02,0.0,0.0,USD
ABF - DSB2918-024,2025-06-06,244.7,15.6,0.0,0.73,2.12,0.0,0.0,USD
ABF - DSB2918-025,2025-06-06,52.35,3.34,0.0,0.16,0.45,0.0,0.0,USD
ABF - DSB2918-026,2025-06-06,480.72,30.64,0.0,1.43,4.17,0.0,0.0,USD
ABF - DSB2933-001,2025-06-06,349.04,22.25,0.0,1.09,3.03,0.0,0.0,USD
ABF - DSB2933-002,2025-06-06,295.47,18.84,0.0,0.92,2.57,0.0,0.0,USD
ABF - DSB2933-003,2025-06-06,505.41,32.22,0.0,1.58,4.4,0.0,0.0,USD
ABF - DSB2933-004,2025-06-06,583.5,37.2,0.0,1.82,5.08,0.0,0.0,USD
ABF - DSB2933-005,2025-06-06,30.53,1.95,0.0,0.1,0.26,0.0,0.0,USD
ABF - DSB2933-006,2025-06-06,648.93,41.37,0.0,2.03,5.64,0.0,0.0,USD
ABF - DSB2933-007,2025-06-06,570.21,36.35,0.0,1.78,4.96,0.0,0.0,USD
ABF - DSB2933-008,2025-06-06,810.61,51.68,0.0,2.53,7.05,0.0,0.0,USD
ABF - DSB2933-009,2025-06-06,107.99,6.89,0.0,0.34,0.94,0.0,0.0,USD
ABF - DSB2933-010,2025-06-06,1463.96,93.33,0.0,4.57,12.72,0.0,0.0,USD
ABF - DSB2933-011,2025-06-06,565.89,36.08,0.0,1.77,4.92,0.0,0.0,USD
ABF - DSB2933-012,2025-06-06,462.82,29.51,0.0,1.45,4.03,0.0,0.0,USD
ABF - DSB2933-013,2025-06-06,228.95,14.6,0.0,0.72,1.99,0.0,0.0,USD
ABF - DSB2933-014,2025-06-06,1346.81,85.86,0.0,4.21,11.71,0.0,0.0,USD
ABF - DSB2933-015,2025-06-06,56.71,3.62,0.0,0.18,0.49,0.0,0.0,USD
ABF - DSB2933-016,2025-06-06,259.57,16.55,0.0,0.81,2.26,0.0,0.0,USD
ABF - DSB2933-017,2025-06-06,807.79,51.5,0.0,2.52,7.02,0.0,0.0,USD
ABF - DSB2933-018,2025-06-06,256.2,16.33,0.0,0.8,2.22,0.0,0.0,USD
ABF - DSB2933-019,2025-06-06,570.21,36.35,0.0,1.78,4.96,0.0,0.0,USD
ABF - DSB2933-020,2025-06-06,810.61,51.68,0.0,2.53,7.05,0.0,0.0,USD
ABF - DSB2933-021,2025-06-06,56.71,3.62,0.0,0.18,0.49,0.0,0.0,USD
ABF - DSB2933-022,2025-06-06,592.94,37.8,0.0,1.85,5.15,0.0,0.0,USD
ABF - DSB2933-023,2025-06-06,708.44,45.17,0.0,2.21,6.16,0.0,0.0,USD
ABF - DSB2933-024,2025-06-06,4306.22,274.54,0.0,13.45,37.44,0.0,0.0,USD
ABF - DSB2933-025,2025-06-06,562.52,35.86,0.0,1.76,4.89,0.0,0.0,USD
ABF - DSB2933-026,2025-06-06,2721.96,173.53,0.0,8.5,23.67,0.0,0.0,USD
ABF - DSB2933-027,2025-06-06,562.52,35.86,0.0,1.76,4.89,0.0,0.0,USD
ABF - DSB2933-028,2025-06-06,2721.96,173.53,0.0,8.5,23.67,0.0,0.0,USD
ABF - DSB2933-029,2025-06-06,2306.35,147.04,0.0,7.2,20.05,0.0,0.0,USD
ABF - DSB2933-030,2025-06-06,1641.4,104.65,0.0,5.13,14.27,0.0,0.0,USD
ABF - DSB2956-001,2025-06-06,1458.56,62.25,0.0,9.9,9.38,0.0,0.0,USD
ABF - DSB2956-002,2025-06-06,495.99,21.17,0.0,3.37,3.19,0.0,0.0,USD
ABF - DSB3012-001,2025-06-06,1878.58,51.82,0.0,6.87,7.63,0.0,0.0,USD
ABT - DSB0838-001,2025-06-06,39767.87,2991.43,0.0,906.49,506.73,0.0,0.0,USD
ABT - DSB0849-001,2025-06-06,18857.61,2021.56,0.0,661.94,348.85,0.0,0.0,USD
ABT - DSB0849-002,2025-06-06,15481.52,1659.64,0.0,543.43,286.4,0.0,0.0,USD
ABT - DSB1111-001,2025-06-06,1116.06,17.12,0.0,2.8,2.59,0.0,0.0,USD
ABT - DSB1111-002,2025-06-06,182.5,2.8,0.0,0.46,0.42,0.0,0.0,USD
ABT - DSB1115-001,2025-06-06,1341.42,0.0,0.0,46.46,6.04,0.0,0.0,USD
ABT - DSB1115-002,2025-06-06,1341.42,0.0,0.0,46.46,6.04,0.0,0.0,USD
ABT - DSB1115-003,2025-06-06,1168.2,0.0,0.0,40.46,5.26,0.0,0.0,USD
ABT - DSB1115-004,2025-06-06,1168.2,0.0,0.0,40.46,5.26,0.0,0.0,USD
ABT - DSB1115-005,2025-06-06,1081.59,0.0,0.0,37.46,4.87,0.0,0.0,USD
ABT - DSB1115-006,2025-06-06,1081.59,0.0,0.0,37.46,4.87,0.0,0.0,USD
ABT - DSB1115-007,2025-06-06,1168.2,0.0,0.0,40.46,5.26,0.0,0.0,USD
ABT - DSB1115-008,2025-06-06,1081.59,0.0,0.0,37.46,4.87,0.0,0.0,USD
ABT - DSB1115-009,2025-06-06,1254.81,0.0,0.0,43.46,5.65,0.0,0.0,USD
ABT - DSB1115-010,2025-06-06,1081.59,0.0,0.0,37.46,4.87,0.0,0.0,USD
ABT - DSB1115-011,2025-06-06,1081.59,0.0,0.0,37.46,4.87,0.0,0.0,USD
ABT - DSB1115-012,2025-06-06,1341.42,0.0,0.0,46.46,6.04,0.0,0.0,USD
ABT - DSB1115-013,2025-06-06,1254.81,0.0,0.0,43.46,5.65,0.0,0.0,USD
ABT - DSB1115-014,2025-06-06,814.13,0.0,0.0,28.2,3.67,0.0,0.0,USD
ABT - DSB1115-015,2025-06-06,1168.2,0.0,0.0,40.46,5.26,0.0,0.0,USD
ABT - DSB1115-016,2025-06-06,1168.2,0.0,0.0,40.46,5.26,0.0,0.0,USD
ABT - DSB1115-017,2025-06-06,1254.81,0.0,0.0,43.46,5.65,0.0,0.0,USD
ABT - DSB1121-001,2025-06-06,3490.5,0.0,0.0,178.06,23.15,0.0,0.0,USD
ABT - DSB1124-001,2025-06-06,15498.36,0.0,0.0,353.28,45.93,0.0,0.0,USD
ABT - DSB1127-001,2025-06-06,10832.39,0.0,0.0,393.3,51.13,0.0,0.0,USD
ABT - DSB1134-001,2025-06-06,29139.06,0.0,0.0,996.58,129.56,0.0,0.0,USD
ABT - DSB1149-001,2025-06-06,526.44,0.0,0.0,27.93,3.63,0.0,0.0,USD
ABT - DSB1149-002,2025-06-06,382.09,0.0,0.0,20.27,2.64,0.0,0.0,USD
ABT - DSB1171-001,2025-06-06,199.32,1.41,0.0,2.02,0.45,0.0,0.0,USD
ABT - DSB1171-002,2025-06-06,99.66,0.71,0.0,1.01,0.22,0.0,0.0,USD
ABT - DSB1171-003,2025-06-06,60.33,0.43,0.0,0.61,0.13,0.0,0.0,USD
ABT - DSB1171-004,2025-06-06,149.49,1.06,0.0,1.51,0.33,0.0,0.0,USD
ABT - DSB1171-011,2025-06-06,377.07,2.67,0.0,3.81,0.84,0.0,0.0,USD
ABF - DSB2887-001,2025-06-07,1809.95,214.7,0.0,13.27,29.64,0.0,0.0,USD
ABT - DSB1116-001,2025-06-07,7972.88,110.83,0.0,80.64,24.89,0.0,0.0,USD
ABF - DSB2919-001,2025-06-08,710.64,59.58,0.0,2.48,8.07,0.0,0.0,USD
ABF - DSB2919-002,2025-06-08,3095.73,259.56,0.0,10.79,35.14,0.0,0.0,USD
ABT - DSB1035-001,2025-06-08,1441.87,36.79,0.0,29.5,8.62,0.0,0.0,USD
ABT - DSB1177-001,2025-06-08,9548.13,0.0,0.0,347.71,45.2,0.0,0.0,USD
ABF - DSB2888-001,2025-06-09,98.89,10.68,0.0,1.73,1.62,0.0,0.0,USD
ABF - DSB2888-002,2025-06-09,405.7,43.81,0.0,7.12,6.62,0.0,0.0,USD
ABF - DSB2906-001,2025-06-09,11138.1,947.53,0.0,42.48,128.7,0.0,0.0,USD
ABT - DSB1030-001,2025-06-09,39774.0,1320.0,0.0,200.0,197.6,0.0,0.0,USD
ABT - DSB1030-002,2025-06-09,17898.3,594.0,0.0,90.0,88.92,0.0,0.0,USD
ABT - DSB1030-003,2025-06-09,9213.65,305.78,0.0,46.33,45.77,0.0,0.0,USD
ABT - DSB1030-004,2025-06-09,20616.85,684.22,0.0,103.67,102.43,0.0,0.0,USD
ABT - DSB1114-001,2025-06-09,14.62,0.05,0.0,0.51,0.07,0.0,0.0,USD
ABT - DSB1114-002,2025-06-09,17.14,0.06,0.0,0.59,0.08,0.0,0.0,USD
ABT - DSB1114-003,2025-06-09,17.14,0.06,0.0,0.59,0.08,0.0,0.0,USD
ABT - DSB1114-004,2025-06-09,17.14,0.06,0.0,0.59,0.08,0.0,0.0,USD
ABT - DSB1114-005,2025-06-09,17.14,0.06,0.0,0.59,0.08,0.0,0.0,USD
ABT - DSB1114-006,2025-06-09,17.14,0.06,0.0,0.59,0.08,0.0,0.0,USD
ABT - DSB1114-007,2025-06-09,17.14,0.06,0.0,0.59,0.08,0.0,0.0,USD
ABT - DSB1114-008,2025-06-09,17.14,0.06,0.0,0.59,0.08,0.0,0.0,USD
ABT - DSB1114-009,2025-06-09,17.14,0.06,0.0,0.59,0.08,0.0,0.0,USD
ABT - DSB1114-010,2025-06-09,17.14,0.06,0.0,0.59,0.08,0.0,0.0,USD
ABT - DSB1114-011,2025-06-09,48.93,0.17,0.0,1.7,0.24,0.0,0.0,USD
ABT - DSB1114-012,2025-06-09,48.93,0.17,0.0,1.7,0.24,0.0,0.0,USD
ABT - DSB1114-013,2025-06-09,17.14,0.06,0.0,0.59,0.08,0.0,0.0,USD
ABT - DSB1114-014,2025-06-09,17.14,0.06,0.0,0.59,0.08,0.0,0.0,USD
ABT - DSB1114-015,2025-06-09,17.14,0.06,0.0,0.59,0.08,0.0,0.0,USD
ABT - DSB1114-016,2025-06-09,17.14,0.06,0.0,0.59,0.08,0.0,0.0,USD
ABT - DSB1114-017,2025-06-09,17.14,0.06,0.0,0.59,0.08,0.0,0.0,USD
ABT - DSB1114-018,2025-06-09,17.14,0.06,0.0,0.59,0.08,0.0,0.0,USD
ABT - DSB1114-019,2025-06-09,17.14,0.06,0.0,0.59,0.08,0.0,0.0,USD
ABT - DSB1114-020,2025-06-09,17.14,0.06,0.0,0.59,0.08,0.0,0.0,USD
ABT - DSB1114-021,2025-06-09,17.14,0.06,0.0,0.59,0.08,0.0,0.0,USD
ABT - DSB1114-022,2025-06-09,17.14,0.06,0.0,0.59,0.08,0.0,0.0,USD
ABT - DSB1114-023,2025-06-09,1565.34,5.42,0.0,54.22,7.75,0.0,0.0,USD
ABT - DSB1114-024,2025-06-09,247.15,0.86,0.0,8.56,1.22,0.0,0.0,USD
ABT - DSB1114-025,2025-06-09,85.76,0.3,0.0,2.97,0.42,0.0,0.0,USD
ABT - DSB1114-026,2025-06-09,247.15,0.86,0.0,8.56,1.22,0.0,0.0,USD
ABT - DSB1114-027,2025-06-09,247.15,0.86,0.0,8.56,1.22,0.0,0.0,USD
ABT - DSB1114-028,2025-06-09,102.23,0.35,0.0,3.54,0.51,0.0,0.0,USD
ABT - DSB1114-029,2025-06-09,102.23,0.35,0.0,3.54,0.51,0.0,0.0,USD
ABT - DSB1114-030,2025-06-09,85.76,0.3,0.0,2.97,0.42,0.0,0.0,USD
ABT - DSB1114-031,2025-06-09,102.23,0.35,0.0,3.54,0.51,0.0,0.0,USD
ABT - DSB1114-032,2025-06-09,85.76,0.3,0.0,2.97,0.42,0.0,0.0,USD
ABT - DSB1114-033,2025-06-09,85.76,0.3,0.0,2.97,0.42,0.0,0.0,USD
ABT - DSB1114-034,2025-06-09,1710.84,5.93,0.0,59.26,8.47,0.0,0.0,USD
ABT - DSB1114-035,2025-06-09,106.72,0.37,0.0,3.7,0.53,0.0,0.0,USD
ABT - DSB1114-036,2025-06-09,102.23,0.35,0.0,3.54,0.51,0.0,0.0,USD
ABT - DSB1114-037,2025-06-09,85.76,0.3,0.0,2.97,0.42,0.0,0.0,USD
ABT - DSB1114-038,2025-06-09,141.8,0.49,0.0,4.91,0.7,0.0,0.0,USD
ABT - DSB1114-039,2025-06-09,139.05,0.48,0.0,4.82,0.69,0.0,0.0,USD
ABT - DSB1114-040,2025-06-09,102.23,0.35,0.0,3.54,0.51,0.0,0.0,USD
ABT - DSB1114-041,2025-06-09,102.23,0.35,0.0,3.54,0.51,0.0,0.0,USD
ABT - DSB1114-042,2025-06-09,102.23,0.35,0.0,3.54,0.51,0.0,0.0,USD
ABT - DSB1114-043,2025-06-09,102.23,0.35,0.0,3.54,0.51,0.0,0.0,USD
ABT - DSB1114-044,2025-06-09,175.88,0.61,0.0,6.09,0.87,0.0,0.0,USD
ABT - DSB1114-045,2025-06-09,230.98,0.8,0.0,8.0,1.14,0.0,0.0,USD
ABT - DSB1114-046,2025-06-09,141.8,0.49,0.0,4.91,0.7,0.0,0.0,USD
ABT - DSB1114-047,2025-06-09,102.23,0.35,0.0,3.54,0.51,0.0,0.0,USD
ABT - DSB1114-048,2025-06-09,102.23,0.35,0.0,3.54,0.51,0.0,0.0,USD
ABT - DSB1114-049,2025-06-09,102.23,0.35,0.0,3.54,0.51,0.0,0.0,USD
ABT - DSB1114-050,2025-06-09,102.23,0.35,0.0,3.54,0.51,0.0,0.0,USD
ABT - DSB1114-051,2025-06-09,85.76,0.3,0.0,2.97,0.42,0.0,0.0,USD
ABT - DSB1114-052,2025-06-09,85.76,0.3,0.0,2.97,0.42,0.0,0.0,USD
ABT - DSB1114-053,2025-06-09,97.9,0.34,0.0,3.39,0.48,0.0,0.0,USD
ABT - DSB1114-054,2025-06-09,89.81,0.31,0.0,3.11,0.44,0.0,0.0,USD
ABT - DSB1114-055,2025-06-09,85.76,0.3,0.0,2.97,0.42,0.0,0.0,USD
ABT - DSB1114-056,2025-06-09,85.76,0.3,0.0,2.97,0.42,0.0,0.0,USD
ABT - DSB1114-057,2025-06-09,3165.69,10.97,0.0,109.65,15.68,0.0,0.0,USD
ABT - DSB1114-058,2025-06-09,737.84,2.56,0.0,25.56,3.66,0.0,0.0,USD
ABT - DSB1114-059,2025-06-09,65.4,0.23,0.0,2.27,0.32,0.0,0.0,USD
ABT - DSB1114-060,2025-06-09,65.4,0.23,0.0,2.27,0.32,0.0,0.0,USD
ABT - DSB1114-061,2025-06-09,48.93,0.17,0.0,1.7,0.24,0.0,0.0,USD
ABT - DSB1114-062,2025-06-09,48.93,0.17,0.0,1.7,0.24,0.0,0.0,USD
ABT - DSB1114-063,2025-06-09,48.93,0.17,0.0,1.7,0.24,0.0,0.0,USD
ABT - DSB1114-064,2025-06-09,48.93,0.17,0.0,1.7,0.24,0.0,0.0,USD
ABT - DSB1114-065,2025-06-09,85.76,0.3,0.0,2.97,0.42,0.0,0.0,USD
ABT - DSB1114-066,2025-06-09,85.76,0.3,0.0,2.97,0.42,0.0,0.0,USD
ABT - DSB1114-067,2025-06-09,85.76,0.3,0.0,2.97,0.42,0.0,0.0,USD
ABT - DSB1114-068,2025-06-09,85.76,0.3,0.0,2.97,0.42,0.0,0.0,USD
ABT - DSB1114-069,2025-06-09,85.76,0.3,0.0,2.97,0.42,0.0,0.0,USD
ABT - DSB1114-070,2025-06-09,85.76,0.3,0.0,2.97,0.42,0.0,0.0,USD
ABT - DSB1114-071,2025-06-09,85.76,0.3,0.0,2.97,0.42,0.0,0.0,USD
ABT - DSB1114-072,2025-06-09,85.76,0.3,0.0,2.97,0.42,0.0,0.0,USD
ABT - DSB1114-073,2025-06-09,102.23,0.35,0.0,3.54,0.51,0.0,0.0,USD
ABT - DSB1114-074,2025-06-09,86.41,0.3,0.0,2.99,0.43,0.0,0.0,USD
ABT - DSB1114-075,2025-06-09,102.23,0.35,0.0,3.54,0.51,0.0,0.0,USD
ABT - DSB1114-076,2025-06-09,86.41,0.3,0.0,2.99,0.43,0.0,0.0,USD
ABT - DSB1114-077,2025-06-09,71.08,0.25,0.0,2.46,0.35,0.0,0.0,USD
ABT - DSB1128-001,2025-06-09,1458.53,19.66,0.0,14.75,4.47,0.0,0.0,USD
ABT - DSB1130-001,2025-06-09,3590.46,48.41,0.0,36.31,11.01,0.0,0.0,USD
ABF - DSB2851-001,2025-06-10,44183.37,5212.75,0.0,110.62,692.04,0.0,0.0,USD
ABF - DSB2889-001,2025-06-10,1032.2,154.0,0.0,13.27,21.75,0.0,0.0,USD
ABF - DSB2982-001,2025-06-10,759.62,32.35,0.0,3.76,4.7,0.0,0.0,USD
ABT - DSB1021-001,2025-06-10,5252.14,225.7,0.0,210.5,56.71,0.0,0.0,USD
ABT - DSB1045-001,2025-06-10,2287.35,60.38,0.0,46.81,13.93,0.0,0.0,USD
ABT - DSB1045-002,2025-06-10,2165.95,57.17,0.0,44.32,13.19,0.0,0.0,USD
ABT - DSB1123-001,2025-06-10,9003.99,29.23,0.0,347.33,48.95,0.0,0.0,USD
ABF - DSB2901-001,2025-06-11,2329.1,344.72,0.0,13.27,46.54,0.0,0.0,USD
ABT - DSB1133-001,2025-06-11,1066.2,0.0,0.0,46.46,6.04,0.0,0.0,USD
ABT - DSB1133-002,2025-06-11,4264.81,0.0,0.0,185.83,24.16,0.0,0.0,USD
ABT - DSB1133-003,2025-06-11,1066.2,0.0,0.0,46.46,6.04,0.0,0.0,USD
ABF - DSB2963-001,2025-06-12,13507.7,638.48,0.0,53.1,89.9,0.0,0.0,USD
ABF - DSB2980-001,2025-06-12,3964.32,234.36,0.0,17.52,32.75,0.0,0.0,USD
ABF - DSB2980-002,2025-06-12,3964.32,234.36,0.0,17.52,32.75,0.0,0.0,USD
ABF - DSB2980-003,2025-06-12,3964.32,234.36,0.0,17.52,32.75,0.0,0.0,USD
ABF - DSB2980-004,2025-06-12,5129.27,303.23,0.0,22.67,42.37,0.0,0.0,USD
ABT - DSB1138-001,2025-06-12,3526.09,46.01,0.0,35.66,10.62,0.0,0.0,USD
ABT - DSB1154-001,2025-06-12,706.14,0.0,0.0,32.86,4.27,0.0,0.0,USD
ABT - DSB1154-002,2025-06-12,432.63,0.0,0.0,20.13,2.62,0.0,0.0,USD
ABT - DSB1154-003,2025-06-12,468.24,0.0,0.0,21.79,2.83,0.0,0.0,USD
ABT - DSB1154-004,2025-06-12,775.38,0.0,0.0,36.08,4.69,0.0,0.0,USD
ABT - DSB1154-005,2025-06-12,558.17,0.0,0.0,25.97,3.38,0.0,0.0,USD
ABT - DSB1154-006,2025-06-12,558.17,0.0,0.0,25.97,3.38,0.0,0.0,USD
